"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0U870","2020-02-19 00:00:00","474.000","0.000","0.000","9.600","0.770","973.000","","0.000","-99.000","-99.000","-99.000","11.500","","6.100",""
"C0A520","2020-02-19 00:00:00","48.000","57.000","4.800","13.800","0.630","1020.800","","0.000","-99.000","-99.000","-99.000","16.400","","10.100",""
"C0X130","2020-02-19 00:00:00","27.000","352.000","1.500","14.600","0.710","1021.100","","0.000","-99.000","-99.000","-99.000","22.000","","11.200",""
"C0V400","2020-02-19 00:00:00","56.000","59.000","1.500","14.600","0.860","1017.700","","0.000","-99.000","-99.000","-99.000","20.500","","10.600",""
"C0UA40","2020-02-19 00:00:00","1121.000","31.000","0.600","5.900","1.000","898.700","","0.000","-99.000","-99.000","-99.000","5.900","","1.000",""
"C0G720","2020-02-19 00:00:00","50.000","358.000","1.100","11.700","0.730","1018.600","","0.000","-99.000","-99.000","-99.000","20.300","","9.300",""
"C0G890","2020-02-19 00:00:00","24.000","21.000","3.100","12.200","0.690","1021.800","","0.000","-99.000","-99.000","-99.000","18.500","","10.700",""
"C0I540","2020-02-19 00:00:00","3344.000","-99.000","-99.000","-2.600","0.730","682.200","","-99.000","-99.000","-99.000","-99.000","-1.800","","-8.000",""
"C0K390","2020-02-19 00:00:00","31.000","32.000","1.300","12.200","0.730","1021.300","","0.000","-99.000","-99.000","-99.000","20.000","","9.900",""
"C0T9A0","2020-02-19 00:00:00","498.000","0.000","0.000","9.800","0.840","969.500","","0.000","-99.000","-99.000","-99.000","11.300","","6.800",""
"C0AH40","2020-02-19 00:00:00","426.000","19.000","2.800","11.400","0.810","975.000","","0.000","8.800","40.000","","12.200","","8.300",""
"C0X280","2020-02-19 00:00:00","22.000","30.000","3.000","13.500","0.680","1022.300","","0.000","-99.000","-99.000","-99.000","19.300","","10.500",""
"C0V620","2020-02-19 00:00:00","18.000","2.000","1.200","14.600","0.740","1022.700","","0.000","-99.000","-99.000","-99.000","19.400","","11.400",""
"C0H960","2020-02-19 00:00:00","120.000","208.000","0.800","12.000","0.740","1009.500","","0.000","-99.000","-99.000","-99.000","21.300","","9.000",""
"C0M530","2020-02-19 00:00:00","1385.000","86.000","0.700","6.700","0.940","874.700","","0.500","-99.000","-99.000","-99.000","13.100","","6.200",""
"C0R170","2020-02-19 00:00:00","26.000","5.000","0.500","15.300","1.000","1021.600","","0.000","-99.000","-99.000","-99.000","22.400","","12.800",""
"C0I420","2020-02-19 00:00:00","305.000","155.000","0.400","11.300","0.880","988.900","","0.000","-99.000","-99.000","-99.000","20.300","","8.700",""
"C0A640","2020-02-19 00:00:00","241.000","0.000","0.000","9.500","0.860","1000.700","","0.000","-99.000","-99.000","-99.000","14.500","","5.600",""
"C0A930","2020-02-19 00:00:00","216.000","123.000","0.900","12.200","0.730","1000.100","","0.000","-99.000","-99.000","-99.000","12.800","","8.500",""
"C0F9M0","2020-02-19 00:00:00","230.000","42.000","0.800","11.300","0.750","997.500","","0.000","-99.000","-99.000","-99.000","18.500","","7.900",""
"C0AC40","2020-02-19 00:00:00","1079.000","86.000","5.300","4.100","0.990","900.500","","0.000","10.400","97.000","","6.500","","0.600",""
"C0AI00","2020-02-19 00:00:00","188.000","57.000","1.500","11.300","0.800","1005.100","","0.000","-99.000","-99.000","-99.000","17.200","","7.600",""
"C0T9M0","2020-02-19 00:00:00","92.000","307.000","2.800","13.800","0.710","1018.600","","0.000","-99.000","-99.000","-99.000","14.200","","11.600",""
"C0S960","2020-02-19 00:00:00","32.000","289.000","2.500","15.600","0.690","1023.100","","0.000","-99.000","-99.000","-99.000","16.900","","14.100",""
"C0K430","2020-02-19 00:00:00","30.000","15.000","1.500","11.900","0.730","1022.300","","0.000","-99.000","-99.000","-99.000","20.200","","9.900",""
"C0Z170","2020-02-19 00:00:00","199.000","0.000","0.200","12.700","0.870","1006.100","","0.000","-99.000","-99.000","-99.000","14.400","","11.200",""
"C0Z100","2020-02-19 00:00:00","36.000","0.000","0.200","12.800","0.900","1025.000","","0.000","-99.000","-99.000","-99.000","16.300","","10.700",""
"C0U710","2020-02-19 00:00:00","1942.000","0.000","0.100","-0.700","1.000","811.700","","0.000","-99.000","-99.000","-99.000","1.300","","-5.100",""
"C0SA30","2020-02-19 00:00:00","92.000","349.000","0.700","14.300","0.710","1017.500","","0.000","-99.000","-99.000","-99.000","15.600","","13.100",""
"C0V500","2020-02-19 00:00:00","6.000","359.000","0.900","16.900","0.690","1022.300","","0.000","-99.000","-99.000","-99.000","20.300","","13.700",""
"CM0160","2020-02-19 00:00:00","159.000","120.000","0.400","10.900","0.760","1007.700","","0.000","-99.000","-99.000","-99.000","23.100","","7.400",""
"C0V350","2020-02-19 00:00:00","36.000","264.000","0.400","13.500","0.930","1021.600","","0.000","-99.000","-99.000","-99.000","24.400","","12.000",""
"C0W120","2020-02-19 00:00:00","58.000","-99.000","-99.000","15.100","0.720","1018.900","","0.000","-99.000","-99.000","-99.000","16.200","","13.500",""
"C0R470","2020-02-19 00:00:00","103.000","45.000","0.300","15.200","0.900","1013.100","","0.000","-99.000","-99.000","-99.000","22.200","","11.500",""
"C0M770","2020-02-19 00:00:00","164.000","0.000","0.200","11.800","0.890","1004.800","","0.000","-99.000","-99.000","-99.000","19.400","","9.300",""
"C0S930","2020-02-19 00:00:00","248.000","261.000","0.400","12.200","0.880","998.800","","0.000","-99.000","-99.000","-99.000","13.900","","10.700",""
"C0F9Y0","2020-02-19 00:00:00","3313.000","278.000","1.500","-1.600","0.640","686.200","","0.000","-99.000","-99.000","-99.000","5.400","","-2.600",""
"C0E790","2020-02-19 00:00:00","344.000","0.000","0.100","10.100","0.920","983.700","","0.000","-99.000","-99.000","-99.000","18.700","","7.000",""
"C0O810","2020-02-19 00:00:00","161.000","0.000","0.100","12.900","0.990","1006.800","","0.000","-99.000","-99.000","-99.000","22.300","","9.900",""
"C0R520","2020-02-19 00:00:00","18.000","5.000","2.000","15.500","0.910","1022.400","","0.000","-99.000","-99.000","-99.000","21.000","","13.000",""
"C0G880","2020-02-19 00:00:00","92.000","109.000","0.400","13.300","0.820","1013.600","","0.000","-99.000","-99.000","-99.000","21.400","","10.000",""
"C0R260","2020-02-19 00:00:00","76.000","127.000","0.400","16.400","0.660","1015.000","","0.000","-99.000","-99.000","-99.000","22.300","","15.200",""
"C0U950","2020-02-19 00:00:00","1012.000","92.000","7.300","5.600","1.000","911.800","","0.000","12.700","102.000","","6.700","","1.800",""
"C0O860","2020-02-19 00:00:00","38.000","0.000","0.000","13.700","0.990","1019.600","","0.000","-99.000","-99.000","-99.000","21.600","","10.000",""
"C0R320","2020-02-19 00:00:00","7.000","66.000","8.800","17.200","0.630","1023.900","","0.000","14.400","70.000","","19.100","","14.900",""
"C0S980","2020-02-19 00:00:00","901.000","284.000","1.600","9.200","0.880","923.400","","0.000","-99.000","-99.000","-99.000","9.400","","6.400",""
"C0X110","2020-02-19 00:00:00","20.000","32.000","1.600","15.200","0.640","1022.900","","0.000","-99.000","-99.000","-99.000","20.700","","12.000",""
"C0V310","2020-02-19 00:00:00","46.000","19.000","0.800","14.200","0.880","1018.300","","0.000","-99.000","-99.000","-99.000","22.700","","12.300",""
"C0G620","2020-02-19 00:00:00","110.000","273.000","1.400","9.900","0.880","1011.400","","0.000","-99.000","-99.000","-99.000","22.200","","6.800",""
"C0AD50","2020-02-19 00:00:00","84.000","81.000","6.700","13.200","0.730","1016.100","","0.000","12.100","90.000","","15.300","","9.500",""
"C0A9A0","2020-02-19 00:00:00","24.000","105.000","1.800","13.500","0.630","1024.000","","0.000","-99.000","-99.000","-99.000","15.400","","9.900",""
"C0O830","2020-02-19 00:00:00","127.000","0.000","0.100","11.700","0.990","1010.200","","0.000","-99.000","-99.000","-99.000","22.900","","8.900",""
"C0S760","2020-02-19 00:00:00","1621.000","350.000","2.500","4.000","0.970","846.100","","0.500","-99.000","-99.000","-99.000","4.200","","1.600",""
"C0X160","2020-02-19 00:00:00","26.000","344.000","1.600","15.100","0.680","1022.200","","0.000","-99.000","-99.000","-99.000","20.600","","11.600",""
"C0C490","2020-02-19 00:00:00","157.000","92.000","2.300","12.500","0.660","1007.000","","0.000","-99.000","-99.000","-99.000","17.100","","9.000",""
"C0F970","2020-02-19 00:00:00","145.000","119.000","0.900","11.600","0.770","1006.700","","0.000","-99.000","-99.000","-99.000","19.900","","9.000",""
"C0R440","2020-02-19 00:00:00","1654.000","76.000","5.500","4.900","1.000","840.000","","0.500","-99.000","-99.000","-99.000","4.900","","2.400",""
"C0M690","2020-02-19 00:00:00","33.000","14.000","1.200","12.700","0.740","1019.900","","0.000","-99.000","-99.000","-99.000","20.600","","10.100",""
"C0V690","2020-02-19 00:00:00","30.000","36.000","2.500","16.200","0.770","1021.700","","0.000","-99.000","-99.000","-99.000","19.500","","12.800",""
"C0Z210","2020-02-19 00:00:00","126.000","0.000","0.200","11.700","0.990","1014.500","","0.000","-99.000","-99.000","-99.000","13.600","","10.200",""
"C0U770","2020-02-19 00:00:00","5.000","311.000","3.400","13.300","0.710","1027.700","","0.000","-99.000","-99.000","-99.000","15.700","","10.000",""
"C0Z080","2020-02-19 00:00:00","298.000","0.000","0.200","11.000","0.830","992.400","","0.000","-99.000","-99.000","-99.000","14.000","","8.400",""
"C0G640","2020-02-19 00:00:00","17.000","19.000","1.600","12.000","0.690","1025.400","","0.000","-99.000","-99.000","-99.000","20.100","","10.700",""
"C0X200","2020-02-19 00:00:00","61.000","0.000","0.000","11.700","0.990","1017.400","","0.000","-99.000","-99.000","-99.000","21.000","","8.900",""
"C0A560","2020-02-19 00:00:00","405.000","0.000","0.000","9.100","0.990","980.200","","0.000","-99.000","-99.000","-99.000","11.300","","1.800",""
"C0X190","2020-02-19 00:00:00","10.000","13.000","3.400","14.400","0.670","1023.600","","0.000","-99.000","-99.000","-99.000","19.900","","11.100",""
"C0S950","2020-02-19 00:00:00","415.000","332.000","0.500","11.400","0.810","978.400","","0.000","-99.000","-99.000","-99.000","11.900","","8.800",""
"C0A880","2020-02-19 00:00:00","6.000","84.000","0.700","14.000","0.660","1025.400","","0.000","-99.000","-99.000","-99.000","15.700","","9.600",""
"C0I530","2020-02-19 00:00:00","3014.000","-99.000","-99.000","-0.400","0.600","702.000","","0.000","-99.000","-99.000","-99.000","1.700","","-4.600",""
"C0M670","2020-02-19 00:00:00","43.000","3.000","0.900","12.800","0.710","1019.200","","0.000","-99.000","-99.000","-99.000","20.400","","10.000",""
"C0Z061","2020-02-19 00:00:00","174.000","75.000","0.400","11.600","0.990","1010.600","","0.000","-99.000","-99.000","-99.000","13.700","","9.600",""
"C0M730","2020-02-19 00:00:00","40.000","0.000","0.000","13.900","0.720","1019.200","","0.000","-99.000","-99.000","-99.000","22.900","","10.800",""
"C0U750","2020-02-19 00:00:00","398.000","65.000","1.900","11.000","0.820","979.700","","0.000","-99.000","-99.000","-99.000","11.100","","8.100",""
"C0A650","2020-02-19 00:00:00","287.000","0.000","0.000","7.300","0.990","993.400","","0.000","-99.000","-99.000","-99.000","12.000","","3.900",""
"C0K400","2020-02-19 00:00:00","65.000","0.000","0.000","12.000","0.750","1017.800","","0.000","-99.000","-99.000","-99.000","20.600","","10.300",""
"C0I370","2020-02-19 00:00:00","671.000","0.000","0.000","9.600","0.940","947.800","","0.000","-99.000","-99.000","-99.000","19.300","","9.600",""
"C0S750","2020-02-19 00:00:00","2280.000","0.000","0.000","-0.200","1.000","777.300","","0.500","-99.000","-99.000","-99.000","1.700","","-1.000",""
"C0R650","2020-02-19 00:00:00","29.000","5.000","0.900","14.800","0.990","1022.100","","0.000","-99.000","-99.000","-99.000","21.900","","13.100",""
"C0E740","2020-02-19 00:00:00","27.000","0.000","0.200","7.800","0.990","1017.500","","0.000","-99.000","-99.000","-99.000","18.300","","7.800",""
"C0AI20","2020-02-19 00:00:00","25.000","81.000","4.600","14.100","0.590","1024.300","","0.000","-99.000","-99.000","-99.000","14.200","","11.500",""
"C0E550","2020-02-19 00:00:00","84.000","8.000","0.500","7.600","0.970","1016.100","","0.000","-99.000","-99.000","-99.000","17.500","","6.700",""
"C0X060","2020-02-19 00:00:00","19.000","1.000","1.300","11.600","0.830","1024.300","","0.000","-99.000","-99.000","-99.000","21.700","","9.200",""
"C0R510","2020-02-19 00:00:00","31.000","22.000","0.600","16.700","0.770","1021.200","","0.000","-99.000","-99.000","-99.000","22.100","","12.800",""
"C0AC60","2020-02-19 00:00:00","55.000","81.000","3.200","13.200","0.600","1019.400","","0.000","10.400","74.000","","17.200","","10.000",""
"C0UA70","2020-02-19 00:00:00","547.000","74.000","3.500","9.400","0.930","963.900","","0.000","-99.000","-99.000","-99.000","12.000","","5.900",""
"C0G740","2020-02-19 00:00:00","24.000","26.000","1.600","12.500","0.670","1022.400","","0.000","-99.000","-99.000","-99.000","19.000","","10.900",""
"C0F9N0","2020-02-19 00:00:00","75.000","116.000","0.500","13.300","0.740","1015.700","","0.000","-99.000","-99.000","-99.000","21.400","","10.200",""
"C0F9T0","2020-02-19 00:00:00","111.000","310.000","0.900","11.500","0.720","1011.000","","0.000","-99.000","-99.000","-99.000","19.400","","9.600",""
"C0S710","2020-02-19 00:00:00","382.000","12.000","1.400","10.900","0.780","983.800","","0.000","-99.000","-99.000","-99.000","11.100","","8.600",""
"C0M680","2020-02-19 00:00:00","37.000","337.000","1.000","12.700","0.740","1022.100","","0.000","-99.000","-99.000","-99.000","21.300","","10.200",""
"C0X220","2020-02-19 00:00:00","26.000","34.000","2.400","13.200","0.680","1021.600","","0.000","-99.000","-99.000","-99.000","19.300","","10.000",""
"C0R560","2020-02-19 00:00:00","22.000","341.000","1.300","16.100","0.820","1022.300","","0.000","-99.000","-99.000","-99.000","21.200","","12.700",""
"C0F9P0","2020-02-19 00:00:00","26.000","43.000","2.200","11.900","0.720","1022.600","","0.000","-99.000","-99.000","-99.000","18.000","","10.700",""
"C0O970","2020-02-19 00:00:00","71.000","338.000","1.200","12.900","0.960","1016.900","","0.000","-99.000","-99.000","-99.000","23.300","","9.500",""
"C0F0B0","2020-02-19 00:00:00","311.000","96.000","1.100","9.400","0.930","988.000","","0.000","-99.000","-99.000","-99.000","18.400","","7.200",""
"C0R700","2020-02-19 00:00:00","19.000","65.000","5.800","18.300","0.490","1022.100","","0.000","12.600","60.000","","19.300","","15.400",""
"C0R620","2020-02-19 00:00:00","34.000","41.000","4.200","17.800","0.810","1021.700","","0.000","10.100","52.000","","18.600","","15.600",""
"C0C660","2020-02-19 00:00:00","176.000","43.000","3.600","12.200","0.690","1004.800","","0.000","-99.000","-99.000","-99.000","15.300","","9.100",""
"C0SA10","2020-02-19 00:00:00","411.000","345.000","0.300","11.500","0.790","979.400","","0.000","-99.000","-99.000","-99.000","12.600","","8.800",""
"C0M740","2020-02-19 00:00:00","15.000","13.000","0.500","12.300","0.720","1022.400","","0.000","-99.000","-99.000","-99.000","20.400","","10.200",""
"C0K460","2020-02-19 00:00:00","60.000","10.000","1.800","12.500","0.710","1016.800","","0.000","-99.000","-99.000","-99.000","20.000","","9.800",""
"C0X100","2020-02-19 00:00:00","10.000","359.000","1.700","14.700","0.610","1022.100","","0.000","-99.000","-99.000","-99.000","20.700","","11.400",""
"C0W150","2020-02-19 00:00:00","42.000","52.000","5.100","10.200","0.480","1024.000","","0.000","-99.000","-99.000","-99.000","14.600","","9.200",""
"C0F000","2020-02-19 00:00:00","273.000","106.000","0.900","10.500","0.820","990.500","","0.000","-99.000","-99.000","-99.000","17.800","","8.000",""
"C0K410","2020-02-19 00:00:00","20.000","19.000","2.500","12.400","0.700","1021.600","","0.000","-99.000","-99.000","-99.000","20.500","","10.000",""
"C0R140","2020-02-19 00:00:00","740.000","163.000","0.400","10.400","0.990","941.700","","0.000","-99.000","-99.000","-99.000","16.000","","10.100",""
"C0V800","2020-02-19 00:00:00","256.000","0.000","0.100","14.500","0.920","992.900","","0.000","-99.000","-99.000","-99.000","21.900","","14.500",""
"C0S830","2020-02-19 00:00:00","288.000","119.000","0.800","13.400","0.720","995.300","","0.000","-99.000","-99.000","-99.000","13.600","","10.900",""
"C0S920","2020-02-19 00:00:00","98.000","297.000","0.400","14.000","0.820","1010.600","","0.000","-99.000","-99.000","-99.000","17.000","","13.100",""
"C0V640","2020-02-19 00:00:00","35.000","357.000","1.800","15.700","0.750","1020.900","","0.000","-99.000","-99.000","-99.000","19.700","","11.700",""
"C0AH80","2020-02-19 00:00:00","68.000","55.000","2.200","9.300","0.920","1018.400","","0.000","-99.000","-99.000","-99.000","14.800","","6.100",""
"C0K250","2020-02-19 00:00:00","12.000","27.000","1.500","11.300","0.760","1023.700","","0.000","-99.000","-99.000","-99.000","22.300","","9.800",""
"C0R840","2020-02-19 00:00:00","536.000","50.000","5.800","11.900","-99.000","963.300","","0.000","-99.000","-99.000","-99.000","12.000","","8.900",""
"C0I410","2020-02-19 00:00:00","180.000","0.000","0.000","11.800","0.770","1003.200","","0.000","-99.000","-99.000","-99.000","20.600","","8.000",""
"C0M410","2020-02-19 00:00:00","245.000","343.000","1.300","12.400","0.880","992.100","","0.000","-99.000","-99.000","-99.000","22.500","","12.400",""
"C0G810","2020-02-19 00:00:00","26.000","351.000","0.800","12.800","0.730","1021.300","","0.000","-99.000","-99.000","-99.000","21.300","","10.000",""
